artist,genre,album,track,popularity,release_year,duration_ms,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
De Łindows,punk,Awaria Systemu,Celebryta,8,2015,245707,110.1520004,0,1,0.671999991,0.917999983,-1.924000025,0.034400001,0.025,0,0.469000012,0.81099999
De Łindows,punk,Awaria Systemu,Mamy Dość,8,2015,181240,110.0070038,0,1,0.759000003,0.992999971,-1.18599999,0.035399999,0.00145,0.000105,0.294999987,0.904999971
De Łindows,punk,Awaria Systemu,Jeden Taki Dzień,8,2015,123653,130.0189972,7,1,0.698000014,0.99000001,-2.102999926,0.064599998,0.000933,6.42E-06,0.097800002,0.568000019
De Łindows,punk,Awaria Systemu,Piosenka o Wolności,4,2015,186680,105.0319977,9,0,0.763000011,0.93599999,-1.991999984,0.0341,0.00481,9.92E-06,0.097099997,0.936999977
De Łindows,punk,Awaria Systemu,13,2,2015,161533,125.0500031,0,1,0.657000005,0.99000001,-2.111000061,0.0418,0.000243,0.00738,0.342999995,0.952000022
Dwarves,punk,How To Win Friends and Influence People,Astroboy,5,2015,76400,199.8090057,6,1,0.078299999,0.998000026,-3.404999971,0.128000006,0.00193,0.0122,0.74000001,0.037900001
The Queers,punk,Beyond the Valley Revisited,I Wanna Know,4,2015,139364,161.9089966,7,1,0.358999997,0.953000009,-6.059000015,0.0814,0.0102,5.66E-06,0.333000004,0.778999984
The Queers,punk,Beyond the Valley Revisited,I Hate Your Fucking Guts,5,2015,97408,148.2460022,2,1,0.428000003,0.986000001,-3.678999901,0.136999995,0.0277,0,0.307999998,0.35800001
The Queers,punk,Beyond the Valley Revisited,Little Rich Working Class Oi Boy,5,2015,114300,119.3460007,2,1,0.532000005,0.924000025,-6.236999989,0.040399998,0.000573,0.0009,0.416000009,0.959999979
Dwarves,punk,How To Win Friends and Influence People,Let’s Fuck,6,2015,60600,100.8960037,2,1,0.435000002,0.998000026,-3.164999962,0.070200004,0.00139,0.0146,0.119999997,0.39199999
The Queers,punk,Beyond the Valley Revisited,Uncouth,5,2015,106283,142.5119934,0,1,0.347000003,0.970000029,-5.144000053,0.077100001,0.000508,0.000604,0.178000003,0.639999986
Dwarves,punk,How To Win Friends and Influence People,Way Out,5,2015,76573,181.8690033,7,1,0.232999995,0.995999992,-3.427000046,0.294999987,0.0013,0,0.755999982,0.241999999
The Queers,punk,Beyond the Valley Revisited,My Cunts a Cunt,3,2015,122496,154.2890015,1,0,0.377000004,0.934000015,-4.650000095,0.079400003,0.00269,0.037700001,0.372000009,0.843999982
H.I.S.,punk,Çakıldık,Çakıldık,3,2015,201619,94.99299622,11,0,0.598999977,0.947000027,-4.941999912,0.041000001,0.207000002,6.73E-05,0.305000007,0.934000015
Gumbles,punk,In Duff We Trust,Gartenzaun,6,2015,202973,155.5079956,11,0,0.305999994,0.985000014,-3.157999992,0.179000005,0.00228,3.52E-05,0.163000003,0.423999995
War On Women,punk,War on Women,Servilia,3,2015,182591,101.7959976,1,1,0.42899999,0.99000001,-4.012000084,0.0999,1.7E-05,0.717999995,0.505999982,0.256000012
War On Women,punk,War on Women,Say It,1,2015,176089,163.8209991,6,0,0.400000006,0.912,-4.196000099,0.123000003,0.000437,0.556999981,0.230000004,0.286000013
War On Women,punk,War on Women,Meathead,1,2015,152682,184.8840027,1,1,0.307000011,0.958999991,-3.734999895,0.066200003,1.78E-05,0.601999998,0.233999997,0.542999983
War On Women,punk,War on Women,Second Wave Goodbye,2,2015,175371,92.47799683,6,0,0.538999975,0.967000008,-3.914999962,0.047400001,0.000186,0.088500001,0.061299998,0.635999978
Crim,punk,CRIM,Temps era temps,1,2015,181577,104.0169983,5,1,0.462000012,0.986000001,-5.693999767,0.104999997,1E-04,0.00139,0.363000005,0.148000002
Adolescents,punk,La Vendetta... È Un Piatto Che Va Servito Freddo,Double Down,2,2015,154293,159.9129944,2,1,0.34799999,0.966000021,-4.46999979,0.074000001,9.1E-05,0.00863,0.404000014,0.693000019
Charta 77,punk,Någonting inom dig,Någonting inom dig,1,2015,206680,174.7879944,11,1,0.273000002,0.990999997,-5.034999847,0.126000002,0.000841,1.04E-06,0.0977,0.291999996
De Łindows,punk,Awaria Systemu,Koniec Świata,8,2015,158320,140.0010071,2,1,0.660000026,0.99000001,-1.976999998,0.063000001,0.00965,0.000326,0.25,0.908999979
War On Women,punk,War on Women,Youtube Comments,1,2015,78350,116.3359985,1,1,0.335999995,0.980000019,-4.078000069,0.134000003,0.00244,0.00115,0.335000008,0.289999992
The Queers,punk,Beyond the Valley Revisited,Just Say Cunt,2,2015,99957,177.2129974,0,1,0.280000001,0.911000013,-5.958000183,0.045499999,0.00169,1.35E-05,0.469999999,0.800000012
The Queers,punk,Beyond the Valley Revisited,I Just Called to Say Fuck You,3,2015,130709,118.9199982,11,0,0.549000025,0.986999989,-6.081999779,0.068000004,0.000187,2.34E-05,0.379000008,0.898000002
Adam Angst,punk,Professoren,Professoren,7,2015,243605,90.0059967,11,0,0.574000001,0.850000024,-7.138999939,0.0513,0.015900001,2.37E-05,0.159999996,0.824000001
Gumbles,punk,In Duff We Trust,Auch Du gehörst dazu!,18,2015,119453,140.9750061,5,1,0.382999986,0.924000025,-3.957999945,0.254999995,0.045200001,0,0.370999992,0.741999984
Crim,punk,CRIM,Dos derrotats,1,2015,171076,105.9520035,0,1,0.421000004,0.963,-5.177000046,0.098200001,0.000123,0.00387,0.169,0.344000012
War On Women,punk,War on Women,Pro-Life?,6,2015,89736,105.2399979,11,0,0.44600001,0.950999975,-3.513999939,0.055399999,2.29E-05,0.358999997,0.337000012,0.723999977
Gumbles,punk,In Duff We Trust,Samstag Nacht,5,2015,246053,134.1580048,4,0,0.460999995,0.949999988,-5.357999802,0.213,0.00939,0,0.526000023,0.347000003
H.I.S.,punk,Çakıldık,Sistem,2,2015,195673,95.00900269,2,1,0.606999993,0.903999984,-4.861999989,0.0383,0.109999999,0.0143,0.058400001,0.933000028
H.I.S.,punk,Çakıldık,His,9,2015,226559,97.00299835,4,1,0.681999981,0.754000008,-5.486999989,0.0266,0.270000011,0.042399999,0.115000002,0.731000006
H.I.S.,punk,Çakıldık,Elimde Değil,2,2015,204475,95.98000336,9,0,0.632000029,0.779999971,-5.506999969,0.025900001,0.598999977,0.000349,0.374000013,0.796000004
Gumbles,punk,In Duff We Trust,Faschisten,16,2015,127480,178.4730072,9,0,0.254000008,0.967000008,-3.342999935,0.129999995,0.082900003,0,0.298999995,0.455000013
Gumbles,punk,In Duff We Trust,Erster sein,6,2015,162987,148.7380066,4,0,0.25,0.985000014,-3.78399992,0.151999995,0.00277,0.00122,0.349999994,0.328999996
The Queers,punk,Beyond the Dirty South Valley,In with the out Crowd,1,2015,129301,119.7300034,10,0,0.400000006,0.962000012,-5.270999908,0.079400003,1.17E-05,0.00131,0.519999981,0.808000028
Gumbles,punk,In Duff We Trust,Großstadtmärchen,4,2015,191987,167.0829926,9,1,0.256000012,0.927999973,-4.046000004,0.077699997,0.0713,4.28E-05,0.280000001,0.629000008
Gumbles,punk,In Duff We Trust,Werderstraße,4,2015,155480,172.2709961,5,1,0.263000011,0.978999972,-3.933000088,0.120999999,0.00672,0.000313,0.275000006,0.458999991
Crim,punk,CRIM,L'mp3 em va arruïnar la vida,4,2015,96940,102.0149994,9,1,0.495999992,0.941999972,-5.778999805,0.094400004,0.000499,8.15E-05,0.352999985,0.72299999
Πέμπτη Κάστα,punk,Πέμπτη Κάστα,Φωνή Της Φωτιάς,2,2015,329909,136.0529938,6,0,0.375999987,0.930999994,-4.879000187,0.133000001,0.0515,8.76E-05,0.153999999,0.612999976
Πέμπτη Κάστα,punk,Πέμπτη Κάστα,Αλήτης,7,2015,188175,130.0879974,0,1,0.370999992,0.954999983,-3.739000082,0.075599998,0.039799999,3.54E-05,0.105999999,0.698000014
Πέμπτη Κάστα,punk,Πέμπτη Κάστα,Στο Πόγκο,12,2015,293823,148.3890076,2,1,0.284000009,0.944000006,-5.369999886,0.069300003,0.00971,0,0.165999994,0.349000007
The Analogs,punk,Ostatnia Kołysanka,Moje Miasto,24,2015,195800,109.9629974,2,1,0.648000002,0.991999984,-1.098999977,0.105999999,0.00352,0.000446,0.365999997,0.335000008
Šank?!,punk,Naša Stvar,Borac,9,2015,139729,100.0199966,2,1,0.501999974,0.921999991,-4.816999912,0.055500001,0.000101,0.0036,0.112000003,0.463
Šank?!,punk,Naša Stvar,Naša stvar,8,2015,157414,124.9469986,6,0,0.542999983,0.95599997,-4.946000099,0.081600003,2.09E-05,0.0308,0.263000011,0.52700001
Šank?!,punk,Naša Stvar,Demagogije,11,2015,185104,94.97399902,10,1,0.497000009,0.93599999,-4.199999809,0.065800004,8.29E-05,0.88499999,0.036800001,0.439999998
Šank?!,punk,Naša Stvar,Svakidašnja jadikovka,4,2015,234684,144.8829956,4,0,0.522000015,0.769999981,-5.231999874,0.036400001,0.00308,0.455000013,0.213,0.204999998
Šank?!,punk,Naša Stvar,Gad,12,2015,123611,146.7489929,9,1,0.441000015,0.938000023,-5.796000004,0.109999999,0.000356,0.000776,0.0634,0.504999995
Šank?!,punk,Naša Stvar,Dvije riječi,4,2015,218906,100.0090027,5,0,0.566999972,0.948000014,-4.855000019,0.064599998,0.000272,0.300000012,0.118000001,0.623000026
Šank?!,punk,Naša Stvar,Krvav od pića,5,2015,219350,94.97799683,5,1,0.455000013,0.958000004,-4.711999893,0.096199997,3.4E-05,0.902999997,0.316000015,0.425999999
Šank?!,punk,Naša Stvar,Zaboravljam,5,2015,240692,94.99199677,2,1,0.479999989,0.944999993,-4.684999943,0.049699999,2.78E-05,0.451000005,0.0601,0.55400002
Šank?!,punk,Naša Stvar,Ljubav gradu (Špansko),13,2015,314671,92.43599701,2,1,0.488000005,0.924000025,-4.454999924,0.058499999,6.35E-05,0.104000002,0.035799999,0.42899999
Šank?!,punk,Naša Stvar,Psiho,3,2015,276245,80.00499725,5,1,0.503000021,0.970000029,-4.869999886,0.0612,3.21E-05,0.352999985,0.086599998,0.439999998
Šank?!,punk,Naša Stvar,Nebitni,4,2015,256679,95.04100037,9,1,0.479999989,0.954999983,-4.59800005,0.065200001,1.86E-05,0.130999997,0.377999991,0.432000011
Šank?!,punk,Naša Stvar,Odgovor,5,2015,235651,100.0429993,9,0,0.518000007,0.976000011,-4.75,0.104999997,3.23E-05,0.777999997,0.134000003,0.194000006
Šank?!,punk,Naša Stvar,Noćas 3,4,2015,197982,185.0110016,0,1,0.308999985,0.907000005,-5.473999977,0.123999998,0.00315,0.051800001,0.0219,0.802999973
Šank?!,punk,Naša Stvar,Gdje nevolja počinje,10,2015,243461,89.98600006,2,1,0.52700001,0.963999987,-5.105999947,0.0735,0.00025,0.038800001,0.193000004,0.287
Šank?!,punk,Naša Stvar,Kada me pitaš,7,2015,229056,120.1620026,0,1,0.572000027,0.51700002,-5.676000118,0.030300001,0.58099997,3E-05,0.073200002,0.155000001
Adolescents,punk,La Vendetta... È Un Piatto Che Va Servito Freddo,Sludge,1,2015,170027,113.0080032,4,0,0.504999995,0.944000006,-5.769000053,0.048099998,1.04E-05,0.000686,0.072800003,0.547999978
The Jam,punk,Summer Anthems,Town Called Malice,7,2015,174053,204.5249939,7,1,0.330000013,0.92900002,-7.328999996,0.216999993,0.000797,0.024900001,0.058699999,0.800999999
Πέμπτη Κάστα,punk,Πέμπτη Κάστα,Πειρατές,3,2015,242959,136.723999,0,1,0.361999989,0.838,-5.751999855,0.048599999,0.0101,0,0.136999995,0.592000008
Bishops Green,punk,"Oi! Ain't Dead, Vol. 2 & 3",Gross and Net,1,2015,179907,106.6169968,11,0,0.391000003,0.883000016,-9.366000175,0.119000003,0.00242,0.00013,0.35800001,0.352999985
Bishops Green,punk,"Oi! Ain't Dead, Vol. 2 & 3",Night Terror,1,2015,232987,177.9450073,2,1,0.243000001,0.907999992,-10.40200043,0.095299996,0.020300001,2.64E-05,0.238000005,0.197999999
Lion's Law,punk,"Oi! Ain't Dead, Vol. 2 & 3",Our Generation,3,2015,174613,149.9049988,1,0,0.488000005,0.825999975,-9.581000328,0.039099999,0.00125,0.0091,0.080600001,0.847000003
Lion's Law,punk,"Oi! Ain't Dead, Vol. 2 & 3",Hanging on the Corner,6,2015,256373,165.0209961,2,1,0.481999993,0.757000029,-9.704999924,0.040800001,0.0146,0.00093,0.037799999,0.781000018
Rancid,punk,All The Moon Stompers,Time Bomb,22,2015,144333,164.7899933,9,1,0.646000028,0.962000012,-4.861999989,0.053599998,0.137999997,0,0.470999986,0.961000025
Rancid,punk,All The Moon Stompers,Daly City Train,19,2015,201427,170.0870056,0,1,0.559000015,0.926999986,-5.434999943,0.0506,0.051800001,0.00278,0.331999987,0.94599998
Rancid,punk,All The Moon Stompers,Old Friend,23,2015,173800,170.1289978,9,1,0.58099997,0.972000003,-5.403999805,0.059999999,0.00458,0.00102,0.439999998,0.902999997
Rancid,punk,All The Moon Stompers,Brixton,17,2015,145747,149.345993,2,1,0.483999997,0.846000016,-5.888000011,0.052099999,0.071000002,0,0.098800004,0.799000025
Rancid,punk,All The Moon Stompers,I Wanna Riot,39,2015,191667,158.5050049,0,1,0.686999977,0.745999992,-8.980999947,0.040800001,0.020199999,0.00236,0.330000013,0.776000023
Rancid,punk,All The Moon Stompers,Life Won't Wait,16,2015,228040,150.0010071,5,0,0.584999979,0.796000004,-5.705999851,0.0493,0.148000002,9.44E-05,0.490999997,0.728999972
Rancid,punk,All The Moon Stompers,Hooligans,17,2015,152760,171.6860046,7,1,0.411000013,0.958000004,-3.290999889,0.081200004,0.180000007,1.52E-06,0.126000002,0.77700001
Rancid,punk,All The Moon Stompers,Crane Fist,15,2015,228040,100.9860001,4,0,0.703000009,0.797999978,-4.46999979,0.029999999,0.286000013,0.00724,0.165999994,0.700999975
Rancid,punk,All The Moon Stompers,Cocktails,14,2015,200533,165.9179993,0,1,0.493999988,0.953999996,-2.811000109,0.164000005,0.0328,0,0.426999986,0.899999976
Rancid,punk,All The Moon Stompers,Wrongful Suspicion,15,2015,211733,88.84700012,7,1,0.56400001,0.795000017,-4.262000084,0.058200002,0.078299999,0,0.150000006,0.731000006
Rancid,punk,All The Moon Stompers,Corazon De Oro,15,2015,238840,161.0350037,7,1,0.44600001,0.904999971,-3.782999992,0.097000003,0.037900001,5.07E-05,0.238000005,0.677999973
Rancid,punk,All The Moon Stompers,Stop,16,2015,101600,94.44999695,7,1,0.43900001,0.89200002,-7.68200016,0.174999997,0.0264,0,0.486000001,0.912999988
Rancid,punk,All The Moon Stompers,Things To Come,18,2015,191467,172.7619934,9,1,0.572000027,0.652999997,-8.321000099,0.044500001,0.467999995,5.11E-05,0.103,0.68599999
Rancid,punk,All The Moon Stompers,Red Hot Moon,17,2015,216001,164.6060028,0,1,0.559000015,0.954999983,-2.49000001,0.180999994,0.031599998,0,0.123000003,0.801999986
Rancid,punk,All The Moon Stompers,Memphis,14,2015,205648,178.151001,0,1,0.444999993,0.967000008,-2.221999884,0.135000005,0.00364,2.77E-06,0.639999986,0.513000011
Rancid,punk,All The Moon Stompers,Up To No Good,15,2015,160360,171.9329987,8,1,0.51700002,0.931999981,-3.594000101,0.067500003,0.057,0.021199999,0.640999973,0.950999975
Rancid,punk,All The Moon Stompers,I Ain't Worried,13,2015,156347,95.52999878,4,0,0.670000017,0.916000009,-6.210999966,0.0814,0.00398,0.00117,0.312999994,0.616999984
Rancid,punk,All The Moon Stompers,Liberty and Freedom,13,2015,165307,166.076004,9,1,0.611999989,0.846000016,-6.460000038,0.087700002,0.007,4.39E-05,0.101000004,0.635999978
Rancid,punk,All The Moon Stompers,That's Just The Way It Is Now,12,2015,172667,108.0149994,7,1,0.690999985,0.967000008,-3.618999958,0.0491,0.063699998,0.000418,0.254000008,0.876999974
Rancid,punk,All The Moon Stompers,Evil's My Friend,16,2015,129973,169.9869995,0,1,0.524999976,0.917999983,-3.23300004,0.036200002,0.01,7.98E-06,0.412,0.912
Rancid,punk,All The Moon Stompers,Everybody's Sufferin',12,2015,176293,157.9869995,8,1,0.737999976,0.936999977,-3.862999916,0.036400001,0.261999995,3.89E-05,0.07,0.958000004
Rancid,punk,All The Moon Stompers,Breakdown,14,2015,139268,81.05500031,4,0,0.661000013,0.952000022,-4.204999924,0.0396,0.089599997,0,0.331999987,0.968999982
Zputnik,punk,Chaos znici rad,Nikdo nikam ne jede,8,2015,113074,120.0719986,11,0,0.563000023,0.824999988,-8.291000366,0.030200001,6.56E-05,0.0103,0.291999996,0.850000024
Zputnik,punk,Chaos znici rad,Krmi te dobre,13,2015,144512,137.4609985,4,0,0.56400001,0.898999989,-8.552000046,0.045499999,0.00055,1.08E-05,0.075900003,0.48300001
Zputnik,punk,Chaos znici rad,System te bude mit rad,2,2015,165373,150.0599976,7,1,0.722000003,0.723999977,-9.56000042,0.0669,0.00192,2.05E-05,0.033,0.84799999
Zputnik,punk,Chaos znici rad,Cerna dira zbytku sveta,2,2015,150574,150.0220032,2,1,0.444000006,0.88499999,-8.880999565,0.035300002,1.63E-05,0.0222,0.338,0.559000015
Zputnik,punk,Chaos znici rad,Tohle je on,9,2015,105913,107.4899979,1,1,0.561999977,0.927999973,-8.791999817,0.0294,1.49E-05,0.00935,0.368000001,0.768000007
Zputnik,punk,Chaos znici rad,Policie,2,2015,127246,105.0100021,6,0,0.505999982,0.93599999,-9.529999733,0.057100002,1.79E-05,0.211999997,0.166999996,0.361999989
Zputnik,punk,Chaos znici rad,Plan B,2,2015,116235,120.1849976,11,1,0.504999995,0.614000022,-9.534000397,0.093000002,0.023499999,0,0.101999998,0.611999989
Zputnik,punk,Chaos znici rad,V motoru pero,8,2015,167617,150.0099945,5,1,0.458000004,0.934000015,-8.585000038,0.041000001,1.19E-05,0.00483,0.0568,0.713
Zputnik,punk,Chaos znici rad,Antropofobie,2,2015,125714,105.0250015,8,1,0.671999991,0.93900001,-8.763999939,0.035599999,0.00107,0.000203,0.337000012,0.497999996
Zputnik,punk,Chaos znici rad,Copak si precteme dnes,2,2015,120000,160.0140076,9,1,0.595000029,0.894999981,-8.383999825,0.058400001,0.025800001,0.000301,0.158999994,0.621999979
Zputnik,punk,Chaos znici rad,Na severnim polu,3,2015,177000,100.0979996,11,1,0.586000025,0.39199999,-13.04699993,0.0288,0.84799999,1.55E-05,0.136999995,0.101999998
Zputnik,punk,Chaos znici rad,Nepij a nekur,13,2015,122400,125.1529999,1,1,0.628000021,0.949999988,-7.642000198,0.043499999,0.000181,0.000347,0.35800001,0.741999984
Zputnik,punk,Chaos znici rad,Chaos znici rad,8,2015,108923,129.977005,5,1,0.527999997,0.911000013,-8.177000046,0.035599999,4.8E-05,1.65E-05,0.186000004,0.80400002
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Från Afterwork Till Lillördag,17,2015,102458,175.6170044,0,1,0.400999993,0.953000009,-7.778999805,0.044100001,0.224999994,0.56400001,0.069200002,0.930000007
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Två Sjundedelar Av Ett liv,18,2015,63530,172.7590027,4,1,0.542999983,0.925999999,-6.587999821,0.091600001,0.388999999,0.000132,0.384000003,0.934000015
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Lämna Mig Ifred,7,2015,95480,90.34200287,9,1,0.5,0.934000015,-6.506999969,0.056600001,0.421999991,1.23E-05,0.092900001,0.864000022
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Jag Har Gett Upp,4,2015,85821,102.6289978,0,1,0.633000016,0.95599997,-5.857999802,0.045200001,0.173999995,0.375999987,0.240999997,0.966000021
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Om Det Inte Vore För Spriten,20,2015,121115,104.2900009,0,1,0.600000024,0.787,-10.47799969,0.033300001,0.538999975,6.63E-05,0.091200002,0.861000001
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Inte Perfekt,9,2015,120279,91.93699646,9,1,0.559000015,0.670000017,-7.401000023,0.0381,0.245000005,0,0.116999999,0.591000021
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Inte Ångra Ett Skit,6,2015,124761,194.3930054,0,1,0.296000004,0.734000027,-8.366000175,0.0392,0.00831,0.00031,0.201000005,0.400000006
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Du Får Lov Att Vara Dålig,6,2015,80573,126.6790009,4,1,0.532999992,0.998000026,-5.243999958,0.0713,0.091399997,0.00217,0.273999989,0.145999998
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Dela Mitt Liv Med Dig,13,2015,64784,188.1360016,0,1,0.335000008,0.953000009,-6.31099987,0.203999996,0.069499999,3.39E-05,0.114,0.330000013
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Jag Måste Härifrån,5,2015,98313,97.24700165,7,1,0.409999996,0.935000002,-7.561999798,0.035999998,0.031199999,0.01,0.070200004,0.966000021
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Vara Vänner,7,2015,79737,198.7070007,9,1,0.312000006,0.963,-6.054999828,0.070699997,0.303000003,0.165000007,0.333000004,0.906000018
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Det Här Är Mitt Hem,6,2015,148840,80.52999878,0,1,0.671000004,0.155000001,-12.50899982,0.043000001,0.700999975,0,0.284000009,0.180000007
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Mer Som Dom,13,2015,76130,198.7839966,4,1,0.323000014,0.874000013,-7.165999889,0.078199998,0.080399998,0,0.55400002,0.934000015
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Ingenting Där,11,2015,76022,105.4759979,4,1,0.497000009,0.931999981,-6.420000076,0.056600001,0.0185,7.06E-05,0.256999999,0.967999995
Bäddat För Trubbel,punk,Två Sjundedelar Av Ett Liv,Tillståndsmyndigheten,3,2015,98360,104.8619995,2,1,0.643000007,0.873000026,-6.059999943,0.028100001,0.047400001,0.00216,0.170000002,0.933000028
The Flatliners,punk,Division of Spoils,Lifers,16,2015,191467,170.0789948,0,1,0.234999999,0.976999998,-4.480000019,0.101999998,1.73E-05,0.000155,0.321999997,0.393999994
The Flatliners,punk,Division of Spoils,Broken Men,24,2015,184587,105.737999,7,1,0.374000013,0.954999983,-3.647000074,0.064199999,6.88E-06,0.00017,0.116999999,0.620000005
The Flatliners,punk,Division of Spoils,This Guy Reads from a Card,21,2015,182133,174.8390045,4,1,0.326999992,0.98299998,-3.48300004,0.103,0.000486,6.32E-06,0.086499996,0.395000011
The Flatliners,punk,Division of Spoils,Cut Your Teeth,21,2015,176787,95.9980011,0,1,0.486999989,0.933000028,-3.617000103,0.0603,1.54E-05,0.0185,0.335999995,0.675000012
The Flatliners,punk,Division of Spoils,This Song Is Like Thunder and Lightning in a Wide Open Field,14,2015,176040,100.8649979,4,1,0.416999996,0.995000005,-3.426000118,0.129999995,4.48E-05,0,0.35800001,0.451999992
The Flatliners,punk,Division of Spoils,Calutron Girls,16,2015,172533,112.9309998,11,0,0.382999986,0.995999992,-2.714999914,0.122000001,1.24E-05,0,0.075800002,0.358999997
The Flatliners,punk,Division of Spoils,Wynford Bridge,19,2015,126760,102.3649979,4,1,0.370999992,0.984000027,-2.507999897,0.090300001,7.23E-05,4.23E-06,0.335000008,0.601999998
The Flatliners,punk,Division of Spoils,Sleep Is for Bitches,13,2015,148600,110.0479965,6,1,0.426999986,0.989000022,-3.075999975,0.064000003,4.09E-05,0,0.298999995,0.428000003
The Flatliners,punk,Division of Spoils,407,14,2015,194920,94.58399963,8,1,0.284999996,0.991999984,-3.253000021,0.196999997,0.000174,0,0.090400003,0.354000002
The Flatliners,punk,Division of Spoils,Daggers,22,2015,165147,97.25,0,1,0.397000015,0.991999984,-2.809000015,0.061299998,2.37E-05,0.00201,0.337000012,0.319999993
The Flatliners,punk,Division of Spoils,Christ Punchers,17,2015,128160,117.1220016,9,1,0.419,0.93900001,-4.293000221,0.049199998,0.00102,0,0.43599999,0.791999996
The Flatliners,punk,Division of Spoils,Sticky Bastards,14,2015,207760,175.8619995,11,0,0.363000005,0.980000019,-3.375999928,0.104000002,7.95E-05,0,0.222000003,0.393999994
The Flatliners,punk,Division of Spoils,Run Like Hell,17,2015,280587,110.8010025,0,1,0.368999988,0.957000017,-4.256999969,0.158000007,0.0012,0,0.248999998,0.345999986
The Flatliners,punk,Division of Spoils,Open Hearts and Bloody Grins,14,2015,189947,107.0319977,7,1,0.615999997,0.991999984,-2.405999899,0.213,0.000619,0,0.091700003,0.508000016
The Flatliners,punk,Division of Spoils,Hot Trouble,13,2015,126933,102.9570007,6,1,0.495000005,0.986999989,-3.615999937,0.092799999,1.13E-05,0.000648,0.296999991,0.597000003
The Flatliners,punk,Division of Spoils,Fangs,13,2015,170320,93.21099854,0,0,0.398000002,0.947000027,-3.986000061,0.046999998,3.6E-06,0.00804,0.264999986,0.448000014
The Flatliners,punk,Division of Spoils,Fireball,15,2015,192747,148.2749939,0,1,0.298000008,0.973999977,-3.213000059,0.055199999,1.74E-05,0.00375,0.123999998,0.377999991
The Flatliners,punk,Division of Spoils,Ahead by a Century,15,2015,155533,92.52400208,7,1,0.419,0.987999976,-3.367000103,0.115000002,9.5E-06,0,0.084200002,0.515999973
The Flatliners,punk,Division of Spoils,Cry Cry Cry,18,2015,134720,120.5889969,5,1,0.449999988,0.978999972,-3.936000109,0.138999999,0.00123,2.93E-06,0.361000001,0.617999971
The Flatliners,punk,Division of Spoils,Southwards,13,2015,186453,115.1259995,7,1,0.338,0.968999982,-3.480999947,0.074100003,0.000696,1.62E-06,0.075999998,0.382999986
The Flatliners,punk,Division of Spoils,Straight American Slave,10,2015,167107,186.2120056,11,0,0.187999994,0.994000018,-3.621999979,0.171000004,2.12E-05,0.647000015,0.683000028,0.561999977
The Flatliners,punk,Division of Spoils,Get out of My Face,11,2015,178413,132.0800018,8,0,0.254000008,0.962000012,-4.177999973,0.184,0.000214,0.00426,0.054299999,0.488999993
The Flatliners,punk,Division of Spoils,Spill Your Guts,12,2015,313653,121.4410019,11,1,0.456999987,0.899999976,-4.202000141,0.0748,0.002,0.000183,0.0414,0.647000015
The Flatliners,punk,Resuscitation of the Year,Resuscitation of the Year,4,2015,202788,181.4450073,5,1,0.196999997,0.976999998,-4.227000237,0.164000005,7.59E-06,0.018200001,0.085000001,0.497999996
The Flatliners,punk,Resuscitation of the Year,Fangs,3,2015,166985,93.00499725,10,1,0.338999987,0.95599997,-4.053999901,0.060600001,4.18E-06,9.4E-06,0.093599997,0.398000002
Iron Chic,punk,Ys,Ys,8,2015,164249,153.5679932,0,1,0.307999998,0.921000004,-6.769999981,0.054699998,3.23E-05,5.26E-06,0.150000006,0.395999998
Iron Chic,punk,Ys,The Dreaming and the Waking World,3,2015,213910,148.9629974,5,1,0.257999986,0.953999996,-6.847000122,0.075800002,3.45E-05,0.00424,0.879000008,0.0526
Iron Chic,punk,Ys,Dog Bite,3,2015,76620,171.1210022,9,1,0.219999999,0.99000001,-6.811999798,0.122000001,1.48E-05,4.12E-05,0.32100001,0.397000015
AVGÅ!,punk,Hem Från Skanstull,Hem Från Skanstull,2,2015,224494,131.4380035,0,1,0.345999986,0.930000007,-6.606999874,0.134000003,0.00797,0,0.062399998,0.537999988
Betontod,punk,Traum von Freiheit,Traum von Freiheit,11,2015,226283,135.9880066,10,1,0.574999988,0.908999979,-5.105000019,0.0601,0.00322,0,0.191,0.134000003
Kardborrebandet,punk,För sånna som oss är det ni som är drägg,Bara bara,5,2015,113033,137.5039978,9,1,0.418000013,0.976000011,-3.790999889,0.063299999,0.00325,0,0.224999994,0.518999994
